기상관측일시,관측_습도,관측_기온,관측_대기압,예측_일사량,예측_습도,예측_절대습도,예측_기온,예측_대기압,월,일,시
2024-09-19 03:00:00,91.22,25.44,755.38111,0.0,74.34100341796875,0.01899999938905239,24.83100128173828,748.9364624023438,9,19,3
2024-09-19 04:00:00,91.92,25.33,755.64984,0.0,74.52400207519531,0.01899999938905239,24.722999572753906,749.0997314453125,9,19,4
2024-09-19 05:00:00,93.0,25.05,755.70157,0.0,74.72799682617188,0.01899999938905239,24.599000930786133,749.3157958984375,9,19,5
2024-09-19 06:00:00,93.81,24.86,755.96395,0.0,75.0780029296875,0.017999999225139618,24.468997955322266,749.5457153320312,9,19,6
2024-09-19 07:00:00,91.19,25.52,756.17521,60.57899475097656,73.61000061035156,0.01899999938905239,25.816999435424805,749.7288818359375,9,19,7
2024-09-19 08:00:00,84.39,26.9,756.37373,189.843994140625,70.8010025024414,0.01899999938905239,27.70400047302246,749.83203125,9,19,8
2024-09-19 09:00:00,79.29,28.25,756.4848,311.81500244140625,68.52100372314453,0.01899999938905239,29.499000549316406,750.025146484375,9,19,9
2024-09-19 10:00:00,76.13,29.57,756.2231,448.49896240234375,66.34400177001953,0.01899999938905239,31.208999633789062,749.8419799804688,9,19,10
2024-09-19 11:00:00,70.55,31.03,755.72629,537.9569702148438,64.6780014038086,0.01899999938905239,32.801998138427734,749.6425170898438,9,19,11
2024-09-19 12:00:00,60.57,32.27,755.27454,626.7830200195312,62.58000183105469,0.01899999938905239,34.2400016784668,749.3760986328125,9,19,12
2024-09-19 13:00:00,56.35,32.98,754.90754,704.0650024414062,61.36800003051758,0.017999999225139618,32.87200164794922,748.9563598632812,9,19,13
2024-09-19 14:00:00,56.56,33.19,754.47726,518.2039794921875,61.43600082397461,0.017999999225139618,32.231998443603516,748.5988159179688,9,19,14
2024-09-19 15:00:00,58.56,32.9,754.09785,409.3039855957031,58.84700012207031,0.017999999225139618,32.36000061035156,748.4496459960938,9,19,15
2024-09-19 16:00:00,58.78,32.81,753.95537,276.4129943847656,62.801998138427734,0.01899999938905239,31.297000885009766,748.3109130859375,9,19,16
2024-09-19 17:00:00,61.38,32.41,754.10724,122.20999908447266,60.43600082397461,0.017999999225139618,29.301998138427734,748.4534912109375,9,19,17
2024-09-19 18:00:00,67.21,31.73,754.30917,31.798004150390625,63.479000091552734,0.01899999938905239,27.753000259399414,748.485595703125,9,19,18
2024-09-19 19:00:00,72.27,30.76,754.442,0.0,68.4729995727539,0.01899999938905239,26.948999404907227,748.7388916015625,9,19,19
2024-09-19 20:00:00,79.21,29.57,754.79616,0.0,69.66899871826172,0.01899999938905239,26.549999237060547,749.1158447265625,9,19,20
2024-09-19 21:00:00,83.09,28.8,754.92439,0.0,68.43000030517578,0.017999999225139618,25.888999938964844,749.2142944335938,9,19,21
2024-09-19 22:00:00,84.2,28.31,755.05294,0.0,68.45600128173828,0.017999999225139618,25.601999282836914,749.12548828125,9,19,22
2024-09-19 23:00:00,83.06,28.23,754.79616,0.0,70.60399627685547,0.017999999225139618,25.381000518798828,749.0721435546875,9,19,23
2024-09-20 00:00:00,84.25,28.28,754.46716,0.0,72.09200286865234,0.017999999225139618,25.158000946044922,748.932861328125,9,20,0
2024-09-20 01:00:00,87.16,27.96,754.21714,0.0,73.87999725341797,0.017999999225139618,25.48400115966797,748.338623046875,9,20,1
2024-09-20 02:00:00,88.99,27.67,754.04464,0.0,76.03199768066406,0.01899999938905239,25.466999053955078,748.1536865234375,9,20,2
2024-09-20 03:00:00,89.42,27.46,753.96969,0.0,76.10800170898438,0.017999999225139618,25.488000869750977,747.8106079101562,9,20,3
2024-09-20 04:00:00,90.27,27.33,753.83303,0.0,77.13099670410156,0.017999999225139618,25.33799934387207,747.7233276367188,9,20,4
2024-09-20 05:00:00,90.81,27.17,753.55798,0.0,78.87999725341797,0.017999999225139618,25.13599967956543,747.58349609375,9,20,5
2024-09-20 06:00:00,90.04,27.0,753.34659,0.0,79.29199981689453,0.017999999225139618,25.031999588012695,747.511474609375,9,20,6
2024-09-20 07:00:00,89.39,27.24,753.19244,35.584999084472656,78.12000274658203,0.017999999225139618,25.451000213623047,747.5813598632812,9,20,7
2024-09-20 08:00:00,88.33,26.97,753.70886,113.78099822998047,76.47200012207031,0.017999999225139618,26.054000854492188,747.7030639648438,9,20,8
2024-09-20 09:00:00,91.31,25.83,753.73997,181.6179962158203,75.7249984741211,0.017999999225139618,26.985000610351562,747.6962280273438,9,20,9
2024-09-20 10:00:00,92.24,25.82,753.65422,277.0469970703125,75.08599853515625,0.01899999938905239,27.569000244140625,747.4166259765625,9,20,10
2024-09-20 11:00:00,93.21,25.61,753.40755,314.135009765625,74.06300354003906,0.01899999938905239,27.312999725341797,747.0466918945312,9,20,11
2024-09-20 12:00:00,94.7,25.64,752.74477,333.7550048828125,73.66400146484375,0.01899999938905239,27.731000900268555,746.470947265625,9,20,12
2024-09-20 13:00:00,92.5,26.25,752.06765,320.218994140625,72.63800048828125,0.01899999938905239,28.003000259399414,745.9488525390625,9,20,13
2024-09-20 14:00:00,89.6,26.62,751.72405,278.40301513671875,71.9260025024414,0.01899999938905239,27.458999633789062,745.3131713867188,9,20,14
2024-09-20 15:00:00,90.23,26.75,751.34337,154.06399536132812,81.7239990234375,0.017999999225139618,24.79199981689453,745.53369140625,9,20,15
2024-09-20 16:00:00,89.85,26.58,751.15866,86.47000122070312,80.8239974975586,0.017999999225139618,24.71299934387207,745.280517578125,9,20,16
2024-09-20 17:00:00,91.25,26.55,751.14629,53.499000549316406,81.4800033569336,0.017999999225139618,24.802000045776367,745.1368408203125,9,20,17
2024-09-20 18:00:00,91.05,26.34,751.00114,19.763992309570312,82.37000274658203,0.01899999938905239,24.797000885009766,745.3530883789062,9,20,18
2024-09-20 19:00:00,91.43,26.19,750.84804,0.0,82.41400146484375,0.017999999225139618,24.618999481201172,745.1328735351562,9,20,19
2024-09-20 20:00:00,93.89,25.97,750.84634,0.0,84.1050033569336,0.01899999938905239,24.622997283935547,745.3174438476562,9,20,20
2024-09-20 21:00:00,96.11,25.63,750.43947,0.0,84.77200317382812,0.01899999938905239,24.586000442504883,745.1451416015625,9,20,21
2024-09-20 22:00:00,95.79,25.65,750.01002,0.0,83.68499755859375,0.01899999938905239,24.617000579833984,744.8976440429688,9,20,22
2024-09-20 23:00:00,95.87,25.73,749.41968,0.0,84.01200103759766,0.01899999938905239,24.535999298095703,744.439453125,9,20,23
2024-09-21 00:00:00,93.92,26.37,749.31534,0.0,84.77999877929688,0.01899999938905239,24.499000549316406,743.93017578125,9,21,0
2024-09-21 01:00:00,90.54,26.23,749.62581,0.0,85.13999938964844,0.01899999938905239,24.59000015258789,742.8385009765625,9,21,1
2024-09-21 02:00:00,92.68,22.85,749.72756,0.0,85.36900329589844,0.017999999225139618,23.775997161865234,742.596435546875,9,21,2
2024-09-21 03:00:00,96.18,22.48,749.19427,0.0,86.20700073242188,0.017000000923871994,22.892000198364258,742.3055419921875,9,21,3
2024-09-21 04:00:00,96.37,22.11,749.29298,0.0,86.47599792480469,0.01600000075995922,22.635000228881836,741.9954223632812,9,21,4
2024-09-21 05:00:00,97.01,21.36,749.23219,0.0,86.36799621582031,0.01600000075995922,22.45800018310547,742.02001953125,9,21,5
2024-09-21 06:00:00,97.13,21.24,749.1083,0.0,86.56400299072266,0.01600000075995922,22.04800033569336,742.1896362304688,9,21,6
2024-09-21 07:00:00,97.13,21.27,749.15838,14.076995849609375,86.78199768066406,0.01600000075995922,21.968000411987305,742.3148803710938,9,21,7
2024-09-21 08:00:00,97.17,21.24,749.20662,34.01300048828125,86.42400360107422,0.01600000075995922,21.715999603271484,742.2074584960938,9,21,8
2024-09-21 09:00:00,97.06,21.35,749.5304,60.99000549316406,86.25900268554688,0.014999999664723873,21.3439998626709,742.369384765625,9,21,9
2024-09-21 10:00:00,97.17,21.94,749.31315,89.447998046875,85.81300354003906,0.014999999664723873,21.10099983215332,742.2101440429688,9,21,10
2024-09-21 11:00:00,94.27,21.66,749.57537,117.50900268554688,84.18399810791016,0.014999999664723873,21.094999313354492,741.8549194335938,9,21,11
2024-09-21 12:00:00,94.8,21.33,749.43731,98.13899993896484,85.30000305175781,0.014999999664723873,20.746999740600586,741.9619750976562,9,21,12
2024-09-21 13:00:00,95.84,21.12,749.26787,103.50299835205078,84.77100372314453,0.014000000432133675,20.284000396728516,741.2086791992188,9,21,13
2024-09-21 14:00:00,95.03,20.47,748.95304,95.07499694824219,84.22000122070312,0.014000000432133675,20.111000061035156,740.89453125,9,21,14
2024-09-21 15:00:00,95.25,20.44,748.77714,75.25599670410156,83.66799926757812,0.014000000432133675,19.750999450683594,740.3394775390625,9,21,15
2024-09-21 16:00:00,95.33,20.66,748.58743,50.84300231933594,81.51499938964844,0.014000000432133675,19.812999725341797,740.662841796875,9,21,16
2024-09-21 17:00:00,95.69,20.56,748.44818,34.7760009765625,79.26300048828125,0.014000000432133675,19.878999710083008,741.1917114257812,9,21,17
2024-09-21 18:00:00,95.57,20.44,748.52977,14.555999755859375,76.77300262451172,0.014000000432133675,19.898000717163086,741.8572387695312,9,21,18
2024-09-21 19:00:00,94.38,20.44,748.7245,0.0,74.65499877929688,0.014000000432133675,19.695999145507812,742.4967041015625,9,21,19
2024-09-21 20:00:00,91.42,20.69,749.22538,0.0,72.18199920654297,0.013000000268220901,19.558000564575195,743.174072265625,9,21,20
2024-09-21 21:00:00,90.05,20.88,749.87828,0.0,68.33899688720703,0.013000000268220901,19.452999114990234,743.8027954101562,9,21,21
2024-09-21 22:00:00,88.55,20.84,750.27158,0.0,65.8479995727539,0.013000000268220901,19.445999145507812,743.9759521484375,9,21,22
2024-09-21 23:00:00,89.51,20.72,750.22121,0.0,61.87099838256836,0.013000000268220901,19.334999084472656,744.1475830078125,9,21,23
2024-09-22 00:00:00,86.97,20.48,750.32712,0.0,58.867000579833984,0.012000000104308128,19.214000701904297,744.3126831054688,9,22,0
2024-09-22 01:00:00,82.91,20.19,750.60218,0.0,60.17399978637695,0.013000000268220901,19.79400062561035,744.1788940429688,9,22,1
2024-09-22 02:00:00,80.77,19.91,750.85746,0.0,60.367000579833984,0.013000000268220901,19.636999130249023,744.3655395507812,9,22,2
2024-09-22 03:00:00,81.7,19.68,751.2249,0.0,60.58599853515625,0.012000000104308128,19.483999252319336,744.6280517578125,9,22,3
2024-09-22 04:00:00,81.59,19.29,751.56745,0.0,60.80699920654297,0.012000000104308128,19.382999420166016,744.9400634765625,9,22,4
2024-09-22 05:00:00,86.65,19.02,751.97404,0.0,60.83300018310547,0.012000000104308128,19.30299949645996,745.338134765625,9,22,5
2024-09-22 06:00:00,83.13,18.99,752.53168,0.0,61.0890007019043,0.012000000104308128,19.180999755859375,745.7618408203125,9,22,6
2024-09-22 07:00:00,81.05,19.19,752.9838,37.342002868652344,61.24800109863281,0.012000000104308128,19.382999420166016,746.1246337890625,9,22,7
2024-09-22 08:00:00,79.09,19.49,753.41528,143.78900146484375,61.349998474121094,0.013000000268220901,20.03499984741211,746.41943359375,9,22,8
2024-09-22 09:00:00,74.19,20.9,753.61506,240.51600646972656,61.297000885009766,0.013000000268220901,20.591999053955078,746.7642211914062,9,22,9
2024-09-22 10:00:00,70.13,22.22,753.79384,320.4020080566406,60.28099822998047,0.013000000268220901,21.167999267578125,746.9481201171875,9,22,10
2024-09-22 11:00:00,68.72,23.53,753.56847,380.5840148925781,57.79499816894531,0.013000000268220901,22.035999298095703,747.1017456054688,9,22,11
2024-09-22 12:00:00,67.57,24.51,753.11252,425.458984375,56.191001892089844,0.013000000268220901,22.672000885009766,747.0426635742188,9,22,12
2024-09-22 13:00:00,65.85,25.11,752.92995,420.06201171875,57.18600082397461,0.013000000268220901,22.378999710083008,746.833251953125,9,22,13
2024-09-22 14:00:00,64.69,25.02,752.96693,344.0159912109375,54.69499969482422,0.013000000268220901,22.089000701904297,746.7010498046875,9,22,14
2024-09-22 15:00:00,63.36,25.02,752.98967,283.1470031738281,57.0099983215332,0.013000000268220901,22.042999267578125,746.6702270507812,9,22,15
2024-09-22 16:00:00,62.99,25.05,753.09234,196.11700439453125,57.0369987487793,0.013000000268220901,21.485000610351562,746.8953857421875,9,22,16
2024-09-22 17:00:00,65.91,24.83,753.31295,132.8939971923828,55.073001861572266,0.012000000104308128,21.07699966430664,747.21044921875,9,22,17
2024-09-22 18:00:00,68.41,24.35,753.60992,23.518997192382812,57.24599838256836,0.012000000104308128,20.284000396728516,747.5636596679688,9,22,18
2024-09-22 19:00:00,69.63,23.76,754.24565,0.0,58.05400085449219,0.012000000104308128,19.773000717163086,748.1349487304688,9,22,19
2024-09-22 20:00:00,68.41,23.36,755.21579,0.0,57.84600067138672,0.012000000104308128,19.513999938964844,748.7981567382812,9,22,20
2024-09-22 21:00:00,65.19,22.69,755.92344,0.0,56.71099853515625,0.012000000104308128,19.249000549316406,749.3875732421875,9,22,21
2024-09-22 22:00:00,65.97,21.74,756.46189,0.0,56.56399917602539,0.010999999940395355,18.951000213623047,749.58740234375,9,22,22
2024-09-22 23:00:00,67.16,21.07,756.79991,0.0,57.152000427246094,0.010999999940395355,18.736000061035156,749.729248046875,9,22,23
2024-09-23 00:00:00,68.97,20.47,757.02087,0.0,57.65999984741211,0.010999999940395355,18.481000900268555,749.776611328125,9,23,0
2024-09-23 01:00:00,69.44,20.01,757.23297,0.0,56.45000076293945,0.009999999776482582,17.5939998626709,750.29296875,9,23,1
2024-09-23 02:00:00,70.74,19.57,757.44788,0.0,57.48099899291992,0.009999999776482582,17.072999954223633,750.3910522460938,9,23,2
2024-09-23 03:00:00,71.78,19.16,757.56332,0.0,56.97200012207031,0.009999999776482582,16.492000579833984,750.4193725585938,9,23,3
2024-09-23 04:00:00,71.96,18.79,757.73176,0.0,57.11399841308594,0.009999999776482582,16.19700050354004,750.6451416015625,9,23,4
2024-09-23 05:00:00,70.69,18.65,758.00393,0.0,57.02799987792969,0.009999999776482582,15.887999534606934,750.9315185546875,9,23,5
2024-09-23 06:00:00,72.35,18.42,758.422,0.0,57.058998107910156,0.009999999776482582,15.543999671936035,751.2507934570312,9,23,6
2024-09-23 07:00:00,64.99,20.34,758.75777,54.749000549316406,56.30400085449219,0.009999999776482582,16.76099967956543,751.5396728515625,9,23,7
2024-09-23 08:00:00,61.59,20.99,758.83096,230.4510040283203,53.78099822998047,0.009999999776482582,18.802000045776367,751.7503662109375,9,23,8
2024-09-23 09:00:00,59.07,21.03,758.91414,414.927001953125,49.858001708984375,0.009999999776482582,20.860000610351562,751.8301391601562,9,23,9
2024-09-23 10:00:00,55.27,21.85,758.70357,553.1420288085938,47.51100158691406,0.009999999776482582,22.451000213623047,751.784912109375,9,23,10
2024-09-23 11:00:00,52.6,22.71,758.36659,676.9879760742188,42.50199890136719,0.009999999776482582,24.023000717163086,751.6068725585938,9,23,11
2024-09-23 12:00:00,50.6,23.27,757.71604,740.6909790039062,38.73699951171875,0.008999999612569809,25.059999465942383,751.3364868164062,9,23,12
2024-09-23 13:00:00,48.73,23.8,757.15313,721.8619995117188,36.58100128173828,0.008999999612569809,24.763999938964844,750.9019165039062,9,23,13
2024-09-23 14:00:00,48.81,24.15,756.69913,649.0540161132812,34.90700149536133,0.008999999612569809,24.81399917602539,750.5886840820312,9,23,14
2024-09-23 15:00:00,48.17,24.37,756.47429,527.1840209960938,33.970001220703125,0.008999999612569809,24.534000396728516,750.3204345703125,9,23,15
2024-09-23 16:00:00,47.12,24.45,756.6419,380.3389892578125,34.66699981689453,0.008999999612569809,23.003999710083008,750.2938232421875,9,23,16
2024-09-23 17:00:00,46.95,24.07,756.82681,191.27000427246094,35.98400115966797,0.008999999612569809,21.19300079345703,750.4085693359375,9,23,17
2024-09-23 18:00:00,50.0,23.35,757.07639,22.457000732421875,37.74800109863281,0.008999999612569809,19.132999420166016,750.6241455078125,9,23,18
2024-09-23 19:00:00,54.15,22.36,757.25577,0.0,39.354000091552734,0.008999999612569809,17.992000579833984,750.9583129882812,9,23,19
2024-09-23 20:00:00,58.5,21.32,757.66207,0.0,41.111000061035156,0.008999999612569809,17.155000686645508,751.3244018554688,9,23,20
2024-09-23 21:00:00,61.56,20.55,758.04456,0.0,41.308998107910156,0.00800000037997961,16.405000686645508,751.64208984375,9,23,21
2024-09-23 22:00:00,61.65,19.95,758.24751,0.0,42.361000061035156,0.00800000037997961,15.843999862670898,751.6887817382812,9,23,22
2024-09-23 23:00:00,60.51,19.26,758.2624,0.0,45.189998626708984,0.00800000037997961,15.333999633789062,751.7271118164062,9,23,23
2024-09-24 00:00:00,60.42,18.85,758.19351,0.0,47.150001525878906,0.008999999612569809,14.916000366210938,751.7488403320312,9,24,0
2024-09-24 01:00:00,60.63,18.48,758.16916,0.0,48.54899978637695,0.008999999612569809,15.395000457763672,751.4508666992188,9,24,1
2024-09-24 02:00:00,60.83,18.1,757.99498,0.0,50.57699966430664,0.008999999612569809,15.119999885559082,751.310546875,9,24,2
2024-09-24 03:00:00,61.89,17.76,757.93585,0.0,51.400001525878906,0.008999999612569809,14.831000328063965,751.2254638671875,9,24,3
2024-09-24 04:00:00,65.64,17.34,757.8861,0.0,51.80500030517578,0.00800000037997961,14.418999671936035,751.2667236328125,9,24,4
2024-09-24 05:00:00,66.99,16.96,757.84931,0.0,52.5890007019043,0.00800000037997961,14.045999526977539,751.38818359375,9,24,5
2024-09-24 06:00:00,71.04,16.69,757.94338,0.0,53.01900100708008,0.00800000037997961,13.670000076293945,751.4790649414062,9,24,6
2024-09-24 07:00:00,67.4,17.48,758.04978,56.77400207519531,51.54100036621094,0.00800000037997961,15.253000259399414,751.551513671875,9,24,7
2024-09-24 08:00:00,60.69,19.4,758.1082,211.7480010986328,48.62300109863281,0.008999999612569809,17.554000854492188,751.5032348632812,9,24,8
2024-09-24 09:00:00,58.0,20.33,758.19188,387.2130126953125,44.41699981689453,0.008999999612569809,19.941999435424805,751.4623413085938,9,24,9
2024-09-24 10:00:00,55.28,21.54,757.88058,537.2949829101562,41.36199951171875,0.008999999612569809,21.90999984741211,751.2462768554688,9,24,10
2024-09-24 11:00:00,51.49,22.8,757.37084,632.8690185546875,39.61899948120117,0.008999999612569809,23.597000122070312,751.0014038085938,9,24,11
2024-09-24 12:00:00,49.55,23.58,756.73027,685.4660034179688,37.5890007019043,0.008999999612569809,25.12700080871582,750.6295776367188,9,24,12
2024-09-24 13:00:00,48.34,24.12,756.2119,685.656005859375,35.06399917602539,0.008999999612569809,25.575000762939453,750.1024169921875,9,24,13
2024-09-24 14:00:00,45.55,24.75,755.6988,627.77099609375,33.77199935913086,0.008999999612569809,25.64299964904785,749.6276245117188,9,24,14
2024-09-24 15:00:00,43.73,25.25,755.4293,518.625,34.130001068115234,0.008999999612569809,25.503000259399414,749.18115234375,9,24,15
2024-09-24 16:00:00,43.61,25.66,755.31291,371.5350036621094,35.6349983215332,0.009999999776482582,23.94700050354004,749.1115112304688,9,24,16
2024-09-24 17:00:00,46.38,25.44,755.3344,191.38999938964844,39.09299850463867,0.010999999940395355,22.163999557495117,749.1105346679688,9,24,17
2024-09-24 18:00:00,54.81,24.37,755.526,19.535003662109375,46.94599914550781,0.012000000104308128,20.016000747680664,749.1966552734375,9,24,18
2024-09-24 19:00:00,65.04,22.74,755.77444,0.0,48.86600112915039,0.012000000104308128,18.85300064086914,749.3563232421875,9,24,19
2024-09-24 20:00:00,70.9,21.5,755.93353,0.0,50.229000091552734,0.010999999940395355,18.138999938964844,749.5453491210938,9,24,20
2024-09-24 21:00:00,75.4,20.57,755.97529,0.0,51.59700012207031,0.010999999940395355,17.500999450683594,749.6636962890625,9,24,21
2024-09-24 22:00:00,79.44,19.83,756.17315,0.0,49.91899871826172,0.010999999940395355,17.354000091552734,749.6804809570312,9,24,22
2024-09-24 23:00:00,80.39,19.33,756.0885,0.0,51.40700149536133,0.010999999940395355,17.093000411987305,749.6888427734375,9,24,23
2024-09-25 00:00:00,81.0,19.29,756.02407,0.0,53.31999969482422,0.010999999940395355,16.933000564575195,749.6672973632812,9,25,0
2024-09-25 01:00:00,82.73,19.26,755.93452,0.0,60.474998474121094,0.010999999940395355,16.55299949645996,749.4981079101562,9,25,1
2024-09-25 02:00:00,83.7,19.69,755.97507,0.0,62.02899932861328,0.010999999940395355,16.344999313354492,749.3493041992188,9,25,2
2024-09-25 03:00:00,84.37,19.85,755.91507,0.0,63.64699935913086,0.010999999940395355,16.195999145507812,749.2122192382812,9,25,3
2024-09-25 04:00:00,86.5,19.48,755.77765,0.0,64.76799774169922,0.010999999940395355,16.19499969482422,749.3273315429688,9,25,4
2024-09-25 05:00:00,86.73,19.41,755.6157,0.0,65.68099975585938,0.010999999940395355,16.139999389648438,749.4489135742188,9,25,5
2024-09-25 06:00:00,87.25,19.56,755.80422,0.0,66.68299865722656,0.010999999940395355,15.972999572753906,749.5901489257812,9,25,6
2024-09-25 07:00:00,84.26,20.43,755.77994,52.686004638671875,66.36599731445312,0.010999999940395355,17.586999893188477,749.728271484375,9,25,7
2024-09-25 08:00:00,73.34,22.35,756.22433,192.96099853515625,64.01300048828125,0.010999999940395355,20.000999450683594,749.8009033203125,9,25,8
2024-09-25 09:00:00,68.48,23.76,756.50629,384.6919860839844,61.14699935913086,0.010999999940395355,22.48900032043457,749.8750610351562,9,25,9
2024-09-25 10:00:00,65.22,24.62,756.38253,545.9849853515625,57.99300003051758,0.012000000104308128,24.381999969482422,749.7753295898438,9,25,10
2024-09-25 11:00:00,63.83,25.12,755.67349,625.5479736328125,55.23699951171875,0.012000000104308128,26.03499984741211,749.5028076171875,9,25,11
2024-09-25 12:00:00,60.89,25.78,755.02716,663.8519897460938,52.05799865722656,0.012000000104308128,27.62299919128418,749.261474609375,9,25,12
2024-09-25 13:00:00,57.69,26.25,754.76232,639.9970092773438,48.409000396728516,0.010999999940395355,27.768999099731445,748.7982788085938,9,25,13
2024-09-25 14:00:00,56.08,26.52,754.58077,536.0029907226562,44.53900146484375,0.010999999940395355,27.851999282836914,748.3143920898438,9,25,14
2024-09-25 15:00:00,54.93,26.84,753.98908,479.907958984375,45.058998107910156,0.010999999940395355,27.608999252319336,747.9866333007812,9,25,15
2024-09-25 16:00:00,55.26,27.33,754.11188,314.656005859375,45.9739990234375,0.010999999940395355,25.85700035095215,748.00244140625,9,25,16
2024-09-25 17:00:00,57.98,27.08,754.26349,166.5540008544922,48.94300079345703,0.012000000104308128,24.038000106811523,747.9913330078125,9,25,17
2024-09-25 18:00:00,63.8,25.97,754.3781,16.958999633789062,57.31800079345703,0.013000000268220901,21.93000030517578,748.1011962890625,9,25,18
2024-09-25 19:00:00,70.66,24.53,754.64637,0.0,57.75299835205078,0.012000000104308128,20.650999069213867,748.332275390625,9,25,19
2024-09-25 20:00:00,76.24,23.54,754.80332,0.0,58.32600021362305,0.012000000104308128,19.964000701904297,748.5453491210938,9,25,20
2024-09-25 21:00:00,78.0,23.19,755.04401,0.0,61.72999954223633,0.012000000104308128,19.295000076293945,748.6724243164062,9,25,21
2024-09-25 22:00:00,80.98,22.85,754.98451,0.0,64.24500274658203,0.012000000104308128,19.040000915527344,748.6386108398438,9,25,22
2024-09-25 23:00:00,81.97,22.75,754.84245,0.0,64.59500122070312,0.012000000104308128,18.70599937438965,748.5634765625,9,25,23
2024-09-26 00:00:00,84.08,22.54,754.89841,0.0,65.62699890136719,0.012000000104308128,18.548999786376953,748.4530639648438,9,26,0
2024-09-26 01:00:00,85.59,22.05,754.74496,0.0,66.13500213623047,0.012000000104308128,18.552000045776367,748.4677734375,9,26,1
2024-09-26 02:00:00,86.59,21.81,754.66038,0.0,69.48100280761719,0.013000000268220901,18.43199920654297,748.409423828125,9,26,2
2024-09-26 03:00:00,87.9,21.63,754.48117,0.0,70.5770034790039,0.012000000104308128,18.28499984741211,748.2714233398438,9,26,3
2024-09-26 04:00:00,88.56,21.49,754.22131,0.0,71.05500030517578,0.012000000104308128,18.315000534057617,748.309814453125,9,26,4
2024-09-26 05:00:00,89.42,21.31,754.53309,0.0,73.01300048828125,0.013000000268220901,18.195999145507812,748.3695678710938,9,26,5
2024-09-26 06:00:00,90.17,21.16,754.80439,0.0,74.02100372314453,0.013000000268220901,18.179000854492188,748.4765625,9,26,6
2024-09-26 07:00:00,87.14,21.72,755.04542,38.96800231933594,73.27899932861328,0.013000000268220901,19.503999710083008,748.74267578125,9,26,7
2024-09-26 08:00:00,81.85,22.89,755.20499,142.81100463867188,70.93900299072266,0.013000000268220901,21.551000595092773,749.000732421875,9,26,8
2024-09-26 09:00:00,78.03,23.73,755.36315,288.8970031738281,67.55999755859375,0.013000000268220901,23.5989990234375,749.1082763671875,9,26,9
2024-09-26 10:00:00,70.82,25.05,755.37963,458.78997802734375,63.691001892089844,0.013000000268220901,25.46299934387207,749.1038208007812,9,26,10
2024-09-26 11:00:00,62.42,26.9,754.83308,543.0490112304688,59.56999969482422,0.013000000268220901,27.28900146484375,748.8223266601562,9,26,11
2024-09-26 12:00:00,55.62,27.97,754.28844,560.302978515625,57.409000396728516,0.013000000268220901,28.65399932861328,748.5254516601562,9,26,12
2024-09-26 13:00:00,54.23,28.1,753.74144,557.7139892578125,56.2599983215332,0.014000000432133675,27.97800064086914,748.0929565429688,9,26,13
2024-09-26 14:00:00,52.93,28.48,753.2744,469.15496826171875,54.05699920654297,0.013000000268220901,27.39900016784668,747.7518920898438,9,26,14
2024-09-26 15:00:00,55.37,28.32,752.88068,421.375,53.16999816894531,0.014000000432133675,26.791000366210938,747.510009765625,9,26,15
2024-09-26 16:00:00,58.02,28.07,752.90234,316.0119934082031,51.93899917602539,0.014000000432133675,25.503000259399414,747.5740356445312,9,26,16
2024-09-26 17:00:00,61.43,27.62,753.10849,170.447998046875,49.08599853515625,0.013000000268220901,23.576000213623047,747.6524658203125,9,26,17
2024-09-26 18:00:00,66.8,26.42,753.29113,14.606002807617188,52.069000244140625,0.013000000268220901,21.530000686645508,747.7988891601562,9,26,18
2024-09-26 19:00:00,70.02,25.47,753.79517,0.0,56.90800094604492,0.013000000268220901,20.525999069213867,748.0856323242188,9,26,19
2024-09-26 20:00:00,73.11,24.64,754.19269,0.0,56.96099853515625,0.013000000268220901,19.736000061035156,748.3969116210938,9,26,20
2024-09-26 21:00:00,77.51,23.98,754.53053,0.0,55.00699996948242,0.012000000104308128,18.972000122070312,748.647705078125,9,26,21
2024-09-26 22:00:00,81.7,23.26,754.60431,0.0,56.85200119018555,0.012000000104308128,18.530000686645508,748.7670288085938,9,26,22
2024-09-26 23:00:00,83.81,22.72,754.5309,0.0,56.70800018310547,0.012000000104308128,18.216999053955078,748.7650146484375,9,26,23
2024-09-27 00:00:00,86.13,22.19,754.53745,0.0,58.558998107910156,0.012000000104308128,17.899999618530273,748.7550048828125,9,27,0
2024-09-27 01:00:00,87.0,22.1,754.33918,0.0,64.28099822998047,0.014000000432133675,19.358999252319336,748.3217163085938,9,27,1
2024-09-27 02:00:00,88.61,21.82,754.13427,0.0,63.66899871826172,0.013000000268220901,19.13599967956543,748.1234741210938,9,27,2
2024-09-27 03:00:00,88.65,21.44,754.10225,0.0,63.922000885009766,0.013000000268220901,18.951000213623047,748.0557861328125,9,27,3
2024-09-27 04:00:00,89.96,21.01,754.2301,0.0,63.2859992980957,0.013000000268220901,19.0,748.1080322265625,9,27,4
2024-09-27 05:00:00,91.46,20.6,754.39448,0.0,63.159000396728516,0.013000000268220901,19.013999938964844,748.2655029296875,9,27,5
2024-09-27 06:00:00,93.08,20.24,754.73482,0.0,63.24599838256836,0.013000000268220901,19.097000122070312,748.4786987304688,9,27,6
2024-09-27 07:00:00,94.03,20.25,755.18148,43.50299835205078,60.25,0.013000000268220901,19.975000381469727,748.6795043945312,9,27,7
